DateTime,Heat_watts
09/18/2010 16:15:00,10266336.866
09/18/2010 16:30:00,10183048.906
09/18/2010 16:45:00,10143596.715
09/18/2010 17:00:00,10143596.715
09/19/2010 11:30:00,8635646.296
09/19/2010 11:45:00,8688249.218
09/19/2010 12:00:00,8780304.330
09/19/2010 12:15:00,8999483.170
09/19/2010 12:30:00,9323867.854
09/19/2010 12:45:00,9639485.383
09/19/2010 13:00:00,9889349.261
09/19/2010 13:15:00,10077843.063
09/19/2010 13:30:00,10248802.558
09/19/2010 13:45:00,10384693.439
09/19/2010 14:00:00,10467981.398
09/19/2010 14:15:00,10481132.129
09/19/2010 14:30:00,10459214.245
09/19/2010 14:45:00,10459214.245
09/19/2010 15:00:00,10446063.514
09/19/2010 15:15:00,10437296.361
09/19/2010 15:30:00,10415378.477
09/19/2010 15:45:00,10323323.364
09/19/2010 16:00:00,10183048.906
09/19/2010 16:15:00,10069075.910
09/19/2010 16:30:00,9994555.104
09/19/2010 16:45:00,9963870.066
09/19/2010 17:00:00,9963870.066
09/19/2010 17:15:00,9963870.066
09/19/2010 17:30:00,9941952.182
09/19/2010 17:45:00,9889349.261
09/19/2010 18:00:00,9797294.148
09/19/2010 18:15:00,9753458.380
09/19/2010 18:30:00,9762225.534
09/19/2010 18:45:00,9797294.148
09/19/2010 19:00:00,9814828.455
09/19/2010 19:15:00,9806061.302
09/19/2010 19:30:00,9775376.264
09/19/2010 19:45:00,9722773.342
09/19/2010 20:00:00,9678937.574
09/19/2010 20:15:00,9670170.421
09/19/2010 20:30:00,9648252.537
09/19/2010 20:45:00,9626334.653
09/19/2010 21:00:00,9357782.102
09/20/2010 10:00:00,9930119.830
09/20/2010 10:15:00,9994811.165
09/20/2010 10:30:00,10059502.499
09/20/2010 10:45:00,9595649.615
09/20/2010 11:00:00,9670170.421
09/20/2010 11:15:00,9722773.342
09/20/2010 11:30:00,10290542.979
09/20/2010 11:45:00,10345992.694
09/20/2010 12:00:00,10438408.886
09/20/2010 12:15:00,10077843.063
09/20/2010 12:30:00,10310172.634
09/20/2010 12:45:00,11103805.469
09/20/2010 13:00:00,11237808.947
09/20/2010 13:15:00,11302500.282
09/20/2010 13:30:00,11404158.093
09/20/2010 13:45:00,10818667.542
09/20/2010 14:00:00,10730996.006
09/20/2010 14:15:00,10617023.010
09/20/2010 14:30:00,10573187.242
09/20/2010 14:45:00,10564420.088
09/20/2010 15:00:00,10489899.282
09/20/2010 15:15:00,10393460.593
09/20/2010 15:30:00,10301405.480
09/20/2010 15:45:00,10183048.906
09/20/2010 16:00:00,10055925.179
09/20/2010 16:15:00,9920034.298
09/20/2010 16:30:00,9836746.339
09/20/2010 16:45:00,9858664.223
09/20/2010 17:00:00,9858664.223
09/20/2010 17:15:00,9867431.377
09/20/2010 17:30:00,9941952.182
09/20/2010 17:45:00,9941952.182
09/20/2010 18:00:00,9902499.991
09/20/2010 18:15:00,9963870.066
09/20/2010 18:30:00,10003322.258
09/20/2010 18:45:00,10016472.988
09/20/2010 19:00:00,10025240.142
09/20/2010 19:15:00,10038390.872
09/20/2010 19:30:00,10025240.142
09/20/2010 19:45:00,10016472.988
09/20/2010 20:00:00,10003322.258
09/20/2010 20:15:00,9985787.950
09/20/2010 20:30:00,9963870.066
09/21/2010 11:30:00,9332635.007
09/21/2010 11:45:00,9385237.929
09/21/2010 12:00:00,9490443.772
09/21/2010 12:15:00,9678937.574
09/21/2010 12:30:00,9920034.298
09/21/2010 12:45:00,10152363.869
09/21/2010 13:00:00,10340857.671
09/21/2010 13:15:00,10489899.282
09/21/2010 13:30:00,10586337.972
09/21/2010 13:45:00,10660858.778
09/21/2010 14:00:00,10608255.856
09/21/2010 14:15:00,10481132.129
09/21/2010 14:30:00,10393460.593
09/21/2010 14:45:00,10362775.555
09/21/2010 15:00:00,10332090.518
09/21/2010 15:15:00,10204966.790
09/21/2010 15:30:00,10108528.101
09/21/2010 15:45:00,10025240.142
09/21/2010 16:00:00,9902499.991
09/21/2010 16:15:00,9797294.148
09/21/2010 16:30:00,9731540.496
09/21/2010 16:45:00,9722773.342
09/21/2010 17:00:00,9722773.342
09/21/2010 17:15:00,9722773.342
09/21/2010 17:30:00,9709622.612
09/21/2010 17:45:00,9709622.612
09/21/2010 18:00:00,9709622.612
09/21/2010 18:15:00,9670170.421
09/21/2010 18:30:00,9608800.346
09/21/2010 18:45:00,9543046.694
09/21/2010 19:00:00,9503594.502
09/21/2010 19:15:00,9450991.581
09/21/2010 19:30:00,9407155.813
09/21/2010 19:45:00,9398388.659
09/21/2010 20:00:00,9420306.543
09/21/2010 20:15:00,9420306.543
09/21/2010 20:30:00,9385237.929
09/21/2010 20:45:00,9376470.775
09/21/2010 21:00:00,9376470.775
09/21/2010 21:15:00,9385237.929
09/21/2010 21:30:00,9376470.775
09/21/2010 21:45:00,9131728.114
09/21/2010 22:00:00,9153053.962
09/22/2010 09:45:00,9762225.534
09/22/2010 10:00:00,10359855.123
09/22/2010 10:15:00,10415304.838
09/22/2010 10:30:00,9902499.991
09/22/2010 10:45:00,9920034.298
09/22/2010 11:00:00,9911267.145
09/22/2010 11:15:00,9889349.261
09/22/2010 11:30:00,9880582.107
09/22/2010 11:45:00,10304405.408
09/22/2010 12:00:00,9762225.534
09/22/2010 12:15:00,9867431.377
09/22/2010 12:30:00,10174281.753
09/22/2010 12:45:00,10301405.480
09/22/2010 13:00:00,10301405.480
09/22/2010 13:15:00,10213733.944
09/22/2010 13:30:00,10174281.753
09/22/2010 13:45:00,10143596.715
09/22/2010 14:00:00,10069075.910
09/22/2010 14:15:00,10047158.026
09/22/2010 14:30:00,10003322.258
09/22/2010 14:45:00,9994555.104
09/22/2010 15:00:00,9933185.029
09/22/2010 15:15:00,9814828.455
09/22/2010 15:30:00,9762225.534
09/22/2010 15:45:00,9744691.226
09/22/2010 16:00:00,9670170.421
09/22/2010 16:15:00,9564964.578
09/22/2010 16:30:00,9490443.772
09/22/2010 16:45:00,9195705.658
09/22/2010 17:00:00,9131728.114
09/22/2010 17:15:00,9323867.854
09/22/2010 17:30:00,9301949.970
09/22/2010 17:45:00,9271264.932
09/22/2010 18:00:00,8969651.669
09/22/2010 18:15:00,8909939.294
09/22/2010 18:30:00,8858757.259
09/22/2010 18:45:00,8816105.563
09/22/2010 19:00:00,8777719.037
09/22/2010 19:15:00,8735067.341
09/22/2010 19:30:00,8718006.662
09/23/2010 09:15:00,7283039.261
09/23/2010 09:30:00,8039479.851
09/23/2010 09:45:00,8135918.541
09/23/2010 10:00:00,8219206.500
09/23/2010 10:15:00,8289343.729
09/23/2010 10:30:00,8355097.381
09/23/2010 10:45:00,8425234.610
09/23/2010 11:00:00,8490988.262
09/23/2010 11:15:00,8552358.337
09/23/2010 11:30:00,8613728.412
09/23/2010 11:45:00,8644413.450
09/23/2010 12:00:00,8727701.409
09/23/2010 12:15:00,8654029.118
09/23/2010 12:30:00,8374689.505
09/23/2010 12:45:00,9072015.739
09/23/2010 13:00:00,9255418.032
09/23/2010 13:15:00,9357782.102
09/23/2010 13:30:00,8914472.282
09/23/2010 13:45:00,9011149.794
09/23/2010 14:00:00,9059488.550
09/23/2010 14:15:00,9087686.158
09/23/2010 14:30:00,9571040.582
09/23/2010 14:45:00,9519858.547
09/23/2010 15:00:00,8942669.890
09/23/2010 15:15:00,8906415.822
09/23/2010 15:30:00,8866133.526
09/23/2010 15:45:00,9285274.219
09/23/2010 16:00:00,9204235.997
09/23/2010 16:15:00,9174379.810
09/23/2010 16:30:00,8644580.893
09/23/2010 16:45:00,8636524.434
09/23/2010 17:00:00,8656665.582
09/24/2010 10:15:00,7894821.817
09/24/2010 10:30:00,7969342.622
09/24/2010 10:45:00,8021945.544
09/24/2010 11:00:00,8114000.657
09/24/2010 11:15:00,8219206.500
09/24/2010 11:30:00,8311261.613
09/24/2010 11:45:00,8372631.688
09/24/2010 12:00:00,8490988.262
09/24/2010 12:15:00,8675098.487
09/24/2010 12:30:00,8938113.095
09/24/2010 12:45:00,8948325.821
09/24/2010 13:00:00,9144523.622
09/24/2010 13:15:00,9298069.728
09/24/2010 13:30:00,9417494.477
09/24/2010 13:45:00,9532654.056
09/24/2010 14:00:00,9549714.734
09/24/2010 14:15:00,9562510.243
09/24/2010 14:30:00,9549714.734
09/24/2010 14:45:00,8753998.853
09/24/2010 15:00:00,9562510.243
09/24/2010 15:15:00,9571040.582
09/24/2010 15:30:00,9549714.734
09/24/2010 15:45:00,8922528.741
09/24/2010 16:00:00,9315130.406
09/24/2010 16:15:00,9234092.184
09/24/2010 16:30:00,9195705.658
09/25/2010 10:30:00,8249891.538
09/25/2010 10:45:00,8324412.343
09/25/2010 11:00:00,8416467.456
09/25/2010 11:15:00,8499755.415
09/25/2010 11:30:00,8574276.221
09/25/2010 11:45:00,8622495.566
09/25/2010 12:00:00,8697016.371
09/25/2010 12:15:00,8810989.368
09/25/2010 12:30:00,9021401.054
09/25/2010 12:45:00,9231812.741
09/25/2010 13:00:00,9407155.813
09/25/2010 13:15:00,9521128.810
09/25/2010 13:30:00,9595649.615
09/25/2010 13:45:00,9657019.690
09/25/2010 14:00:00,9700855.458
09/25/2010 14:15:00,9722773.342
09/25/2010 14:30:00,9722773.342
09/25/2010 14:45:00,9753458.380
09/25/2010 15:00:00,9797294.148
09/25/2010 15:15:00,9806061.302
09/25/2010 15:30:00,9762225.534
09/25/2010 15:45:00,9657019.690
09/25/2010 16:00:00,9276743.880
09/25/2010 16:15:00,9195705.658
09/25/2010 16:30:00,9144523.622
09/25/2010 16:45:00,9123197.774
09/25/2010 17:00:00,9114667.435
09/25/2010 17:15:00,9093341.587
09/25/2010 17:30:00,9093341.587
09/25/2010 17:45:00,8568044.529
09/25/2010 18:00:00,8559988.070
09/26/2010 10:00:00,8497668.854
09/26/2010 10:15:00,8562360.189
09/26/2010 10:30:00,8197288.616
09/26/2010 10:45:00,8280576.575
09/26/2010 11:00:00,8333179.497
09/26/2010 11:15:00,8385782.418
09/26/2010 11:30:00,8455919.647
09/26/2010 11:45:00,8499755.415
09/26/2010 12:00:00,8604961.258
09/26/2010 12:15:00,9223135.962
09/26/2010 12:30:00,8977565.286
09/26/2010 12:45:00,9240579.894
09/26/2010 13:00:00,9459758.734
09/26/2010 13:15:00,9626334.653
09/26/2010 13:30:00,9762225.534
09/26/2010 13:45:00,9902499.991
09/26/2010 14:00:00,9963870.066
09/26/2010 14:15:00,9972637.220
09/26/2010 14:30:00,9985787.950
09/26/2010 14:45:00,9994555.104
09/26/2010 15:00:00,9994555.104
09/26/2010 15:15:00,9972637.220
09/26/2010 15:30:00,9889349.261
09/26/2010 15:45:00,9731540.496
09/26/2010 16:00:00,9586882.462
09/26/2010 16:15:00,9225561.845
09/26/2010 16:30:00,9174379.810
09/26/2010 16:45:00,9153053.962
09/26/2010 17:00:00,8656665.582
09/26/2010 17:15:00,9182910.149
09/26/2010 17:30:00,9182910.149
09/26/2010 17:45:00,9182910.149
09/26/2010 18:00:00,9182910.149
09/26/2010 18:15:00,9174379.810
09/26/2010 18:30:00,8644580.893
09/26/2010 18:45:00,8624439.745
09/26/2010 19:00:00,8596242.137
09/26/2010 19:15:00,8559988.070
09/26/2010 19:30:00,9033629.213
09/26/2010 19:45:00,9012303.365
09/26/2010 20:00:00,8483451.706
09/26/2010 20:15:00,8463310.558
09/26/2010 20:30:00,8443169.409
09/26/2010 20:45:00,8167531.757
09/26/2010 21:00:00,8147982.854
09/26/2010 21:15:00,8120614.389
09/26/2010 21:30:00,8093245.925
09/26/2010 21:45:00,8065877.460
09/26/2010 22:00:00,8269955.533
09/26/2010 22:15:00,8233701.466
09/26/2010 22:30:00,8696680.814
09/26/2010 22:45:00,8688150.475
09/26/2010 23:00:00,8666824.627
09/26/2010 23:15:00,8654029.118
09/26/2010 23:30:00,8157165.102
09/26/2010 23:45:00,8124939.265
09/27/2010 00:00:00,7843019.964
09/27/2010 09:45:00,8761055.002
09/27/2010 10:00:00,8848850.384
09/27/2010 10:15:00,8913541.718
09/27/2010 10:30:00,8508522.569
09/27/2010 10:45:00,8561125.490
09/27/2010 11:00:00,8613728.412
09/27/2010 11:15:00,8666331.334
09/27/2010 11:30:00,9190790.294
09/27/2010 11:45:00,9232377.581
09/27/2010 12:00:00,9320172.963
09/27/2010 12:15:00,9500384.538
09/27/2010 12:30:00,9773012.304
09/27/2010 12:45:00,9534279.540
09/27/2010 13:00:00,9762225.534
09/27/2010 13:15:00,9911267.145
09/27/2010 13:30:00,10055925.179
09/27/2010 13:45:00,10161131.022
09/27/2010 14:00:00,10204966.790
09/27/2010 14:15:00,10226884.674
09/27/2010 14:30:00,10226884.674
09/27/2010 14:45:00,10235651.828
09/27/2010 15:00:00,10248802.558
09/27/2010 15:15:00,10226884.674
09/27/2010 15:30:00,10161131.022
09/27/2010 15:45:00,10016472.988
09/27/2010 16:00:00,9880582.107
09/27/2010 16:15:00,9797294.148
09/27/2010 16:30:00,9753458.380
09/27/2010 16:45:00,9744691.226
09/27/2010 17:00:00,9468676.512
09/27/2010 17:15:00,9447350.664
09/27/2010 17:30:00,9700855.458
09/27/2010 17:45:00,9417494.477
09/28/2010 09:30:00,8585464.237
09/28/2010 09:45:00,8682501.238
09/28/2010 10:00:00,8774917.430
09/28/2010 10:15:00,8825746.336
09/28/2010 10:30:00,8425234.610
09/28/2010 10:45:00,8499755.415
09/28/2010 11:00:00,8552358.337
09/28/2010 11:15:00,8613728.412
09/28/2010 11:30:00,9135340.579
09/28/2010 11:45:00,9190790.294
09/28/2010 12:00:00,8802222.214
09/28/2010 12:15:00,8968798.133
09/28/2010 12:30:00,9231812.741
09/28/2010 12:45:00,9481676.618
09/28/2010 13:00:00,9692088.305
09/28/2010 13:15:00,9849897.070
09/28/2010 13:30:00,9972637.220
09/28/2010 13:45:00,10077843.063
09/28/2010 14:00:00,10130445.985
09/28/2010 14:15:00,10130445.985
09/28/2010 14:30:00,10099760.947
09/28/2010 14:45:00,10108528.101
09/28/2010 15:00:00,10121678.831
09/28/2010 15:15:00,10121678.831
09/28/2010 15:30:00,10047158.026
09/28/2010 15:45:00,9880582.107
09/28/2010 16:00:00,9709622.612
09/28/2010 16:15:00,9595649.615
09/28/2010 16:30:00,9543046.694
09/28/2010 16:45:00,9521128.810
09/28/2010 17:00:00,9512361.656
09/28/2010 17:15:00,9512361.656
09/28/2010 17:30:00,9503594.502
09/28/2010 17:45:00,9503594.502
09/28/2010 18:00:00,9490443.772
09/28/2010 18:15:00,9481676.618
09/28/2010 18:30:00,9459758.734
09/28/2010 18:45:00,9153053.962
09/29/2010 10:00:00,8682501.238
09/29/2010 10:15:00,8289343.729
09/29/2010 10:30:00,8355097.381
09/29/2010 10:45:00,8416467.456
09/29/2010 11:00:00,8455919.647
09/29/2010 11:15:00,8499755.415
09/29/2010 11:30:00,9015199.530
09/29/2010 11:45:00,9089132.483
09/29/2010 12:00:00,9200031.914
09/29/2010 12:15:00,8876743.020
09/29/2010 12:30:00,9082771.130
09/29/2010 12:45:00,9271264.932
09/29/2010 13:00:00,9437840.850
09/29/2010 13:15:00,9595649.615
09/29/2010 13:30:00,9722773.342
09/29/2010 13:45:00,9849897.070
09/29/2010 14:00:00,9933185.029
09/29/2010 14:15:00,9972637.220
09/29/2010 14:30:00,9994555.104
09/29/2010 14:45:00,10016472.988
09/29/2010 15:00:00,10038390.872
09/29/2010 15:15:00,10025240.142
09/29/2010 15:30:00,9963870.066
09/29/2010 15:45:00,9849897.070
09/29/2010 16:00:00,9753458.380
09/29/2010 16:15:00,9438820.325
09/29/2010 16:30:00,9408964.138
09/30/2010 10:30:00,8227973.654
09/30/2010 10:45:00,8280576.575
09/30/2010 11:00:00,8372631.688
09/30/2010 11:15:00,8469070.378
09/30/2010 11:30:00,8508522.569
09/30/2010 11:45:00,8657564.180
09/30/2010 12:00:00,8749619.293
09/30/2010 12:15:00,8841674.406
09/30/2010 12:30:00,8916195.211
09/30/2010 12:45:00,8990716.017
09/30/2010 13:00:00,9240579.894
09/30/2010 13:15:00,9323867.854
09/30/2010 13:30:00,9459758.734
09/30/2010 13:45:00,9617567.499
09/30/2010 14:00:00,9744691.226
09/30/2010 14:15:00,9775376.264
09/30/2010 14:30:00,9744691.226
09/30/2010 14:45:00,9784143.418
09/30/2010 15:00:00,9836746.339
09/30/2010 15:15:00,9827979.186
09/30/2010 15:30:00,9753458.380
09/30/2010 15:45:00,9648252.537
09/30/2010 16:00:00,9573731.731
09/30/2010 16:15:00,9521128.810
09/30/2010 16:30:00,9503594.502
09/30/2010 16:45:00,9503594.502
09/30/2010 17:00:00,9503594.502
09/30/2010 17:15:00,9503594.502
10/01/2010 11:15:00,8968798.133
10/01/2010 11:30:00,9043318.938
10/01/2010 11:45:00,9126606.898
10/01/2010 12:00:00,9187976.973
10/01/2010 12:15:00,9301949.970
10/01/2010 12:30:00,9503594.502
10/01/2010 12:45:00,9481472.021
10/01/2010 13:00:00,9652078.805
10/01/2010 13:15:00,9805624.910
10/01/2010 13:30:00,9878132.794
10/01/2010 13:45:00,10196199.637
10/01/2010 14:00:00,10183048.906
10/01/2010 14:15:00,10143596.715
10/01/2010 14:30:00,10099760.947
10/01/2010 14:45:00,10077843.063
10/01/2010 15:00:00,10099760.947
10/01/2010 15:15:00,10121678.831
10/01/2010 15:30:00,10047158.026
10/01/2010 15:45:00,9941952.182
10/01/2010 16:00:00,9867431.377
10/01/2010 16:15:00,9858664.223
10/01/2010 16:30:00,9867431.377
10/01/2010 16:45:00,9902499.991
10/01/2010 17:00:00,9920034.298
10/01/2010 17:15:00,9933185.029
10/01/2010 17:30:00,9941952.182
10/01/2010 17:45:00,9933185.029
10/01/2010 18:00:00,9889349.261
10/01/2010 18:15:00,9911267.145
10/01/2010 18:30:00,9920034.298
10/01/2010 18:45:00,9849897.070
10/01/2010 19:00:00,9709622.612
10/01/2010 19:15:00,9648252.537
10/01/2010 19:30:00,9648252.537
10/01/2010 19:45:00,9626334.653
10/01/2010 20:00:00,9586882.462
10/01/2010 20:15:00,9586882.462
10/01/2010 20:30:00,9586882.462
10/01/2010 20:45:00,9595649.615
10/01/2010 21:00:00,9626334.653
10/01/2010 21:15:00,9648252.537
10/01/2010 21:30:00,9396168.629
10/02/2010 10:30:00,9685216.922
10/02/2010 10:45:00,9231812.741
10/02/2010 11:00:00,9249347.048
10/02/2010 11:15:00,9786874.733
10/02/2010 11:30:00,9828462.019
10/02/2010 11:45:00,9376470.775
10/02/2010 12:00:00,9490443.772
10/02/2010 12:15:00,9648252.537
10/02/2010 12:30:00,9867431.377
10/02/2010 12:45:00,10077843.063
10/02/2010 13:00:00,10789590.416
10/02/2010 13:15:00,10362775.555
10/02/2010 13:30:00,10459214.245
10/02/2010 13:45:00,10533735.050
10/02/2010 14:00:00,10551269.358
10/02/2010 14:15:00,10564420.088
10/02/2010 14:30:00,10586337.972
10/02/2010 14:45:00,10595105.126
10/02/2010 15:00:00,10617023.010
10/02/2010 15:15:00,10586337.972
10/02/2010 15:30:00,10393460.593
10/02/2010 15:45:00,10077843.063
10/02/2010 16:00:00,9889349.261
10/02/2010 16:15:00,9784143.418
10/02/2010 16:30:00,9722773.342
10/02/2010 16:45:00,9430289.986
10/02/2010 17:00:00,9438820.325
10/02/2010 17:15:00,8906415.822
10/02/2010 17:30:00,8886274.674
10/02/2010 17:45:00,8894331.133
10/03/2010 10:00:00,9749908.256
10/03/2010 10:15:00,9796116.352
10/03/2010 10:30:00,9837703.638
10/03/2010 10:45:00,9376470.775
10/03/2010 11:00:00,9376470.775
10/03/2010 11:15:00,9398388.659
10/03/2010 11:30:00,9429073.697
10/03/2010 11:45:00,9437840.850
10/03/2010 12:00:00,9481676.618
10/03/2010 12:15:00,9586882.462
10/03/2010 12:30:00,9775376.264
10/03/2010 12:45:00,9941952.182
10/03/2010 13:00:00,9745912.536
10/03/2010 13:15:00,9754442.875
10/03/2010 13:30:00,9775768.723
10/03/2010 13:45:00,9240758.886
10/03/2010 14:00:00,9232702.427
10/03/2010 14:15:00,9745912.536
10/03/2010 14:30:00,9733117.027
10/03/2010 14:45:00,9192420.130
10/03/2010 15:00:00,8329907.860
10/03/2010 15:15:00,8800916.221
10/07/2010 10:00:00,146529797.008
10/07/2010 10:15:00,148482331.736
10/07/2010 10:30:00,150434866.464
10/07/2010 10:45:00,154527128.080
10/07/2010 11:00:00,154714320.240
10/07/2010 11:15:00,153034285.248
10/07/2010 11:30:00,152168197.248
10/07/2010 11:45:00,142712574.816
10/07/2010 12:00:00,140311025.760
10/07/2010 12:15:00,143650912.128
10/07/2010 12:30:00,141488696.240
10/07/2010 12:45:00,137505478.032
10/07/2010 13:00:00,137914233.912
10/07/2010 13:15:00,137914233.912
10/07/2010 13:30:00,137668980.384
10/07/2010 13:45:00,129377982.720
10/07/2010 14:00:00,125175573.120
10/07/2010 14:15:00,119069318.000
10/07/2010 14:30:00,116736486.960
10/07/2010 14:45:00,107034431.112
10/07/2010 15:00:00,101333275.056
10/07/2010 15:15:00,95255454.400
10/07/2010 15:30:00,91397814.768
10/07/2010 15:45:00,85433731.968
10/07/2010 16:00:00,75498271.680
10/07/2010 16:15:00,71654849.280
10/08/2010 10:00:00,97373821.968
10/08/2010 10:15:00,92269475.856
10/09/2010 09:15:00,15000342.912
10/09/2010 09:30:00,15048919.152
10/09/2010 09:45:00,14563550.048
10/09/2010 10:00:00,13888785.490
10/09/2010 10:15:00,13950987.344
10/09/2010 10:30:00,13995417.240
10/09/2010 10:45:00,14039847.136
10/09/2010 11:00:00,13136943.283
10/09/2010 11:15:00,11345351.136
10/09/2010 11:30:00,10351566.619
10/09/2010 11:45:00,9543913.200
10/09/2010 12:00:00,9338350.351
10/09/2010 12:15:00,9106494.410
10/09/2010 12:30:00,9018222.888
10/09/2010 12:45:00,9091202.726
10/09/2010 13:00:00,8737910.787
10/09/2010 13:15:00,8747862.850
10/09/2010 13:30:00,8307847.050
10/09/2010 13:45:00,8265194.099
10/09/2010 14:00:00,8058691.942
10/09/2010 14:15:00,8091037.610
10/09/2010 14:30:00,8123383.277
10/09/2010 14:45:00,8123383.277
10/09/2010 15:00:00,8100279.229
10/09/2010 15:15:00,8091037.610
10/09/2010 15:30:00,8114141.658
10/09/2010 15:45:00,8146487.325
10/09/2010 16:00:00,8169591.373
10/09/2010 16:15:00,8169591.373
10/10/2010 09:45:00,9851125.074
10/10/2010 10:00:00,9922209.560
10/10/2010 10:15:00,9963675.510
10/10/2010 10:30:00,10005141.461
10/10/2010 10:45:00,10034759.997
10/10/2010 11:00:00,10076225.947
10/10/2010 11:15:00,9915452.400
10/10/2010 11:30:00,9566658.261
10/10/2010 11:45:00,9245117.861
10/10/2010 12:00:00,8772743.006
10/10/2010 12:15:00,8331319.709
10/10/2010 12:30:00,8061397.735
10/10/2010 12:45:00,7924685.117
10/10/2010 13:00:00,7524733.042
10/10/2010 13:15:00,7319109.358
10/10/2010 13:30:00,6893843.498
10/10/2010 13:45:00,6639525.501
10/10/2010 14:00:00,6805696.325
10/10/2010 14:15:00,6779986.732
10/10/2010 14:30:00,6772641.135
10/10/2010 14:45:00,6554221.105
10/10/2010 15:00:00,6318544.627
10/10/2010 15:15:00,6270442.602
10/10/2010 15:30:00,6212033.000
10/10/2010 15:45:00,6408492.762
10/10/2010 16:00:00,6194853.705
10/10/2010 16:15:00,5777172.223
10/11/2010 09:45:00,9249254.582
10/11/2010 10:00:00,8903890.904
10/11/2010 10:15:00,8941212.602
10/11/2010 10:30:00,9366192.779
10/11/2010 10:45:00,9005192.657
10/11/2010 11:00:00,9031851.013
10/11/2010 11:15:00,8877476.057
10/11/2010 11:30:00,8533893.508
10/11/2010 11:45:00,8198845.064
10/11/2010 12:00:00,7697560.861
10/11/2010 12:15:00,7886054.663
10/11/2010 12:30:00,7428055.530
10/11/2010 12:45:00,7524733.042
10/11/2010 13:00:00,7601269.406
10/11/2010 13:15:00,7424673.435
10/11/2010 13:30:00,7452041.900
10/11/2010 13:45:00,7440312.558
10/12/2010 10:00:00,8737910.787
10/12/2010 10:15:00,8782695.068
10/12/2010 10:30:00,8807575.224
10/12/2010 10:45:00,8842407.442
10/12/2010 11:00:00,8867287.598
10/12/2010 11:15:00,8478458.855
10/12/2010 11:30:00,8525851.023
10/12/2010 11:45:00,8568503.974
10/12/2010 12:00:00,8649070.660
10/12/2010 12:15:00,8594705.856
10/12/2010 12:30:00,8341946.650
10/12/2010 12:45:00,8936645.766
10/12/2010 13:00:00,9024441.149
10/12/2010 13:15:00,8604961.258
10/12/2010 13:30:00,8622495.566
10/12/2010 13:45:00,9079890.864
10/12/2010 14:00:00,9047545.197
10/12/2010 14:15:00,8552358.337
10/12/2010 14:30:00,8561125.490
10/12/2010 14:45:00,9024441.149
10/12/2010 15:00:00,9015199.530
10/12/2010 15:15:00,8261633.515
10/12/2010 15:30:00,8146473.936
10/12/2010 15:45:00,7617382.325
10/12/2010 16:00:00,7358207.164
10/12/2010 16:15:00,7560987.109
10/12/2010 16:30:00,7560987.109
10/12/2010 16:45:00,7560987.109
10/12/2010 17:00:00,7569043.569
10/12/2010 17:15:00,7569043.569
10/12/2010 17:30:00,7569043.569
10/12/2010 17:45:00,7346477.823
10/13/2010 10:00:00,8094582.294
10/13/2010 10:15:00,8127756.812
10/13/2010 10:30:00,8151452.896
10/13/2010 10:45:00,8175148.980
10/13/2010 11:00:00,8198845.064
10/13/2010 11:15:00,8241498.015
10/13/2010 11:30:00,8091037.610
10/13/2010 11:45:00,8137245.706
10/13/2010 12:00:00,8225041.088
10/13/2010 12:15:00,8368286.186
10/13/2010 12:30:00,8114000.657
10/13/2010 12:45:00,8271809.422
10/13/2010 13:00:00,8146473.936
10/13/2010 13:15:00,8218981.819
10/13/2010 13:30:00,8240307.667
10/13/2010 13:45:00,8455919.647
10/13/2010 14:00:00,8197655.971
10/13/2010 14:15:00,7714059.837
10/13/2010 14:30:00,8167799.784
10/13/2010 14:45:00,8167799.784
10/13/2010 15:00:00,7706003.378
10/13/2010 15:15:00,7637523.473
10/13/2010 15:30:00,7524733.042
10/13/2010 15:45:00,7456253.138
10/13/2010 16:00:00,7399857.922
10/13/2010 16:15:00,7379716.774
10/13/2010 16:30:00,7805260.368
10/13/2010 16:45:00,7379716.774
10/13/2010 17:00:00,7170537.694
10/13/2010 17:15:00,7182267.036
10/13/2010 17:30:00,6529340.656
10/14/2010 10:00:00,7795305.795
10/14/2010 10:15:00,7836893.082
10/14/2010 10:30:00,8070886.210
10/14/2010 10:45:00,8118278.378
10/14/2010 11:00:00,7947792.512
10/14/2010 11:15:00,7980138.179
10/14/2010 11:30:00,8035587.894
10/14/2010 11:45:00,8067933.562
10/14/2010 12:00:00,8137245.706
10/14/2010 12:15:00,8257386.755
10/14/2010 12:30:00,8039479.851
10/14/2010 12:45:00,8197288.616
10/14/2010 13:00:00,8078231.222
10/14/2010 13:15:00,8146473.936
10/14/2010 13:30:00,8416467.456
10/14/2010 13:45:00,8210451.480
10/14/2010 14:00:00,8210451.480
10/14/2010 14:15:00,8210451.480
10/14/2010 14:30:00,8210451.480
10/14/2010 14:45:00,7754342.134
10/14/2010 15:00:00,8180595.293
10/14/2010 15:15:00,8311261.613
10/14/2010 15:30:00,7532789.502
10/14/2010 15:45:00,7456253.138
10/14/2010 16:00:00,7835116.555
10/14/2010 16:15:00,7813790.707
10/14/2010 16:30:00,8021945.544
10/14/2010 16:45:00,8030712.698
10/14/2010 17:00:00,7387773.233
10/14/2010 17:15:00,7387773.233
10/14/2010 17:30:00,7387773.233
10/15/2010 09:30:00,7716752.032
10/15/2010 09:45:00,7772201.747
10/15/2010 10:00:00,7818409.843
10/15/2010 10:15:00,7850755.510
10/15/2010 10:30:00,7883101.178
10/15/2010 10:45:00,7906205.226
